name,common_name
http://bio2rdf.org/omim_resource:8fd00436906b27e65b2faa35a5b4452e,Methemoglobinemia
http://bio2rdf.org/omim_resource:9011dd66c5d92346d526462818f7ac01,Systemic infections
http://bio2rdf.org/omim_resource:90616cf7206038085506e141b3691fb2,Iron deficiency anemia
http://bio2rdf.org/omim_resource:916a2a0c12e56b90cfb8ac798c8df741,Rheumatoid arthritis
http://bio2rdf.org/omim_resource:918669cfa46976852833f3f128477858,Seizures (1 patient)
http://bio2rdf.org/omim_resource:9220ba7dd39b3f106a7acd7d84f79d05,Malignant hyperthermia with anesthesia
http://bio2rdf.org/omim_resource:934aefa0d406660b1c4325ef75d364e0,Hypothyroid
http://bio2rdf.org/omim_resource:936ff8064dc67eef19eac6925f2e1470,"Epilepsy, focal"
http://bio2rdf.org/omim_resource:93e58c56d9647dd9bb059c6cb45437a5,Myocardial infarction (secondary to coronary artery thrombosis)
http://bio2rdf.org/omim_resource:943da4d49d600ae9be28e2310589fd53,Autism
http://bio2rdf.org/omim_resource:9467622f20d05e7321d5465c468b4391,Ataxia (1 patient)
http://bio2rdf.org/omim_resource:94c2ddbe724e0d5a5867e01deb061971,Hydrops
http://bio2rdf.org/omim_resource:94dba7039564b976a0a4efed97045b53,Seizures (eclampsia)
http://bio2rdf.org/omim_resource:952639cee83b5fb87ac908b8f83d3667,Myocardial infarction
http://bio2rdf.org/omim_resource:9566e0c003f710bdf8810e00c3f4ef92,Attention deficit disorder
http://bio2rdf.org/omim_resource:95c8ff0a07be800e03e14b5d3f6b2dd2,Leukopenia
http://bio2rdf.org/omim_resource:97449c0c9aa0cc66634cc76d90a65021,Liver cirrhosis
http://bio2rdf.org/omim_resource:98639ff77be2538a60f600af198cf5ae,Hypokalemia (rare)
http://bio2rdf.org/omim_resource:98af83dc66d5419a041a954da5146d1a,"Glaucoma, open-angle"
http://bio2rdf.org/omim_resource:996d7caea70822483682e7591e94095d,Ischemia
http://bio2rdf.org/omim_resource:9971174722b398a573c753ca38efa128,Erythema
http://bio2rdf.org/omim_resource:9a03a31d7ef2d1134dc0e3fcef4956f6,Congestive heart failure (in a subset of patients)
http://bio2rdf.org/omim_resource:9a48c65ee8e94a41a4997f22112e27b9,Cerebellar ataxia
http://bio2rdf.org/omim_resource:9a6ef7e2a1204c0a15e853c86d3fedb1,Congestive heart failure (in some patients)
http://bio2rdf.org/omim_resource:9a753d66eb5a38fe2ba74b2b6e550797,Hypertension (1 family)
http://bio2rdf.org/omim_resource:9b0c30dcc72eb74da16a4ba0dce8cadd,Congestive heart failure
http://bio2rdf.org/omim_resource:9b176bfe22d47a8b764d180c2bf0c4a5,Hypothyroidism (in 1 of 3 siblings)
http://bio2rdf.org/omim_resource:9b448daceaa38aea6978fcc0b3ec3e07,Heart failure (more common in male patients)
http://bio2rdf.org/omim_resource:9b65584b81f7eca5ee390d9edfbb5981,Dementia (<20%)
http://bio2rdf.org/omim_resource:9c2f3dd9ea12190744d94986d45100a4,Cardiomyopathy (in some patients)
http://bio2rdf.org/omim_resource:9c7e1b02dffe62efce6725c9ef5dbbfd,Hodgkin disease
http://bio2rdf.org/omim_resource:9c86c42d612ade29ac8208d7b0f1524d,Atrial fibrillation (in some patients)
http://bio2rdf.org/omim_resource:9d41f2531349bfae45ddc885bd5b0e9c,Seizures (1 family)
http://bio2rdf.org/omim_resource:9fd549fc7d16d727554d35cefb790f30,Migraine (40% of patients)
http://bio2rdf.org/omim_resource:a0c383d49bfc3bcec4de3ed03d06d59b,Lipodystrophy (in some patients)
http://bio2rdf.org/omim_resource:a14b13c1ebba4a56d0849f34ea6504db,Cardiomyopathy (in 2 of 4 patients from 1 family)
http://bio2rdf.org/omim_resource:a2a08968f78e738c596235670ae77510,Attention deficits
http://bio2rdf.org/omim_resource:a2c07925c4c770c30d93cd704b8c6b32,Factor IX deficiency
http://bio2rdf.org/omim_resource:a4137314e7df22877895767a507159b1,Cardiomyopathy (in a subset of patients)
http://bio2rdf.org/omim_resource:a41a52b2c63b65d3a8d192641752c5ca,Attention deficit
http://bio2rdf.org/omim_resource:a47212861e85dce38240e33d3001761c,Attention-deficit hyperactivity disorder
http://bio2rdf.org/omim_resource:a48a292793732e412e365e6b75af123d,Allergic disorders
http://bio2rdf.org/omim_resource:a60156cc72ee554cd4cfa7a29c878341,Coronary artery disease (in some patients)
http://bio2rdf.org/omim_resource:a77111478774df58146df37198b3c888,Sick sinus syndrome
http://bio2rdf.org/omim_resource:a797fdbc60ef72ac8f1dca1cc151e528,Ataxia (deletion patients)
http://bio2rdf.org/omim_resource:a960c517a0ffd00f6ce46f24faf40f5c,Myalgia
http://bio2rdf.org/omim_resource:a96665e050b0e64b73706e212f1246ac,Vitiligo
http://bio2rdf.org/omim_resource:a996f336fc90ba4b6e91d7d41aad735a,Strokes
http://bio2rdf.org/omim_resource:aa63101af9d4e548effe5093a322ea1f,Seizures (variable)
http://bio2rdf.org/omim_resource:ac5f567866b934a8d9cec6c10423fb4d,Alcoholism
http://bio2rdf.org/omim_resource:ac64de34126dab6de7203df7832b7d90,Anosmia
http://bio2rdf.org/omim_resource:ac86e6b7799815bf0eee5ad22b749294,Primary pulmonary hypertension
http://bio2rdf.org/omim_resource:aca6132fc792334a96a3061279d11a90,Pulmonary hypertension (neonatal period)
http://bio2rdf.org/omim_resource:adb24f6388b3e6f24056a1cd84880f48,Osteoporosis
http://bio2rdf.org/omim_resource:adfeba7f1a4ce1af23cf953a4d499e8b,Cardiac failure (secondary to chest deformity)
http://bio2rdf.org/omim_resource:ae054e4ac955af9f9422612fa0c51899,Neutropenia (in some patients)
http://bio2rdf.org/omim_resource:aeb2f333ad34e2213254f230833fce90,Cardiomyopathy (uncommon)
http://bio2rdf.org/omim_resource:aefee5ee34242c88a486dbee36a2d691,Seizures (if left untreated)
http://bio2rdf.org/omim_resource:af059fc7d2c4a0ecb3d8ef86bee848b0,Soft tissue sarcomas
http://bio2rdf.org/omim_resource:af0fde4dcfa6141bed056888b84fbb7d,Cardiomyopathy (reported in 1 patient)
http://bio2rdf.org/omim_resource:af8fd16ac0db641a4a0b6866d6e94eda,Acute lymphoid leukemia
http://bio2rdf.org/omim_resource:afec587b743398c09a5752e2645d665e,GI hemorrhage
http://bio2rdf.org/omim_resource:b1263f2a21edf483d27cded583e48dd9,Asthma (1 patient)
http://bio2rdf.org/omim_resource:b1a9ecd7aea9adb032fc0c5f4259334d,End stage renal disease
http://bio2rdf.org/omim_resource:b1b2c4fcb6c20e996ace59ee18a7a3c2,Chronic renal failure
http://bio2rdf.org/omim_resource:b1b71773e3e29b37c03eb30fe6e3784d,Attention deficit (in some patients)
http://bio2rdf.org/omim_resource:b1c7af7a81f3d856521fc830562d1f4f,End stage renal disease (seen in 20-40% of patients by 20 years after biopsy)
http://bio2rdf.org/omim_resource:b28470478f6de5a99c5f9be9453f3620,End stage renal disease (20-40 years)(28% of patients)
http://bio2rdf.org/omim_resource:b29c5cc377a745850f47698a50dccdd3,Migraine with aura
http://bio2rdf.org/omim_resource:b2e311a79056147747d51fa44a26d767,Cardiomyopathy (less common)
http://bio2rdf.org/omim_resource:b3653753a744c5308be4ee30a51bbce0,Granulocytopenia
http://bio2rdf.org/omim_resource:b38a735ac8877da219a89da576cb903b,Acute myelocytic leukemia
http://bio2rdf.org/omim_resource:b4ac5326fba5a124734c98c26eccf1e0,Seizures (50%)
http://bio2rdf.org/omim_resource:b529aa8c5728cb5c02b26cf13079ba5d,Seizures (in 2 of 6 patients)
http://bio2rdf.org/omim_resource:b5b62b26e24bb29db9d4b12eaa9e7280,Cirrhosis (rare)
http://bio2rdf.org/omim_resource:b6bd8750a20b0cdf6b85d8273989d9a6,Night blindness (rare)
http://bio2rdf.org/omim_resource:b75866dc3bbb0b48ead209fd633c1829,Seizures (some patients)
http://bio2rdf.org/omim_resource:b76c24d1f1975229677fec1636094c99,Pulmonary hypertension
http://bio2rdf.org/omim_resource:b7c92918247abd64e701330cac0709aa,Migraine headache
http://bio2rdf.org/omim_resource:b9b19452858adfe9db19b83188f190a2,Iron deficiency anemia (adults)
http://bio2rdf.org/pharmgkb:PA165988484,
http://bio2rdf.org/pharmgkb:PA165953186,
http://bio2rdf.org/omim_resource:bb3960074169896d3729225777728a58,Migraine headaches (ipsilateral to facial hemangioma)
http://bio2rdf.org/omim_resource:bb6524b36802fe73f8adfa3a54cc8176,Photomyoclonic seizures
http://bio2rdf.org/omim_resource:bc13759bf9017b749be424021eabbff2,Chronic obstructive pulmonary disease
http://bio2rdf.org/omim_resource:bc66f35ff5cc793fe6b62cf3dc213077,Breast cancer
http://bio2rdf.org/omim_resource:bc7efa61be7a70ccc692a6f051286c5c,Type 1 diabetes
http://bio2rdf.org/omim_resource:bcba811faa0205b92c2056e775d240d9,Difficulties with night vision (reported in 1 family)
http://bio2rdf.org/omim_resource:bd3b93e82d0a6b08d4ee797b9120ebae,Respiratory insufficiency (in some patients)
http://bio2rdf.org/omim_resource:be1cbb4edf98373fc1aad9f1d3c51eef,Hypoglycemia
http://bio2rdf.org/omim_resource:be59f6c72463961f7668165823c09550,Cirrhosis (in some patients)
http://bio2rdf.org/omim_resource:be92d7a8901f7d6735df4cf8f3e2b294,Septicemia
http://bio2rdf.org/omim_resource:bee008381cdc63fb8038c1f95527c8eb,Pigmented macular degeneration
http://bio2rdf.org/omim_resource:bf4e1af98a42981b6500060b978a293b,Seizures (tetany)
http://bio2rdf.org/omim_resource:bfd6772d857318dd3e0a67b7e522caf1,Coughing
http://bio2rdf.org/omim_resource:c08ce3f02da988196c7db4803072a106,Attention deficits (in some patients)
http://bio2rdf.org/omim_resource:c09779c62de58da34e4f2273b9feeca4,Mood disorders
http://bio2rdf.org/omim_resource:c12437249a83879c3983d2465401cc9f,Osteoporosis (1 patient)
http://bio2rdf.org/omim_resource:c12792e928d35bff1521fad5f807da1b,Coronary artery disease
http://bio2rdf.org/omim_resource:c1ece91d1c5942acee801ad54e78839f,Respiratory infection
http://bio2rdf.org/omim_resource:c2d1e07e63fbcaba9f8be2e40cc0c957,Cerebellar ataxia (in 1 of 3 families)
http://bio2rdf.org/omim_resource:c38bb0b6d222c1280df12e9886c89c28,End stage renal failure
http://bio2rdf.org/omim_resource:c38d15e841878e57bfb34cc27d037cb6,Neutropenia
http://bio2rdf.org/omim_resource:c434e2f25ba383045f90ea3a33b8817c,Gastroesophageal reflux disease
http://bio2rdf.org/omim_resource:c4693d5ecad478a3dc9c61139a7e57ec,Thromboembolism
http://bio2rdf.org/omim_resource:c4f21a4cbd135a4d18fb4835367ae44e,Pulmonary artery hypertension (in some patients)
http://bio2rdf.org/omim_resource:c616fd044dc78372c4375774678bbf54,\'De Toni-Fanconi-Debre\' syndrome
http://bio2rdf.org/omim_resource:c62e2638014eafe8bef0c5a45e412d06,Renal calculi (rare)
http://bio2rdf.org/omim_resource:c6716285738b5a78a40f49cf1f9a217a,"Diabetes mellitus, insulin-dependent"
http://bio2rdf.org/omim_resource:c67cbac6a30a6af8c1b722105a8ecaba,Atrial fibrillation
http://bio2rdf.org/omim_resource:c721930a32dbda0f4e016572a9a2f9d2,Vomiting (in some patients)
http://bio2rdf.org/omim_resource:c7482bf893f0c65a77e042fadd45e475,Low blood pressure
http://bio2rdf.org/omim_resource:c79384eb3879d0421a62a16c18d66a1f,Seizure (Jacksonian)
http://bio2rdf.org/omim_resource:c796671b55b81acbb1b99ceeee502599,Cardiomyopathy (variable)
http://bio2rdf.org/omim_resource:c84c6f82cf66b50c3d0fa1f2577e5068,Seizures (juvenile form)
http://bio2rdf.org/omim_resource:c880af6500cce9dc9f5e7b99d0014f99,Autism (in some patients)
http://bio2rdf.org/omim_resource:c8cb501188ddf8ba6e58b71b8d4d72f3,Neural tube defect
http://bio2rdf.org/omim_resource:c91d49a6a65a671e2f4fef49212b6ccf,Hemangioma
http://bio2rdf.org/omim_resource:c920958c6d8383a4a4a989bb08fdd03d,Hypothyroidism (rare)
http://bio2rdf.org/omim_resource:ca83d4b3def2f9f7892c954658f01f72,Cardiomyopathy (reported in 1 family)
http://bio2rdf.org/omim_resource:cafebf8ae3ac7d5a30f9ca5943521e6d,Hypothyroidism (30% patients)
http://bio2rdf.org/omim_resource:cb2028dda04b37c06a76b97acfde8371,Pulmonary artery hypertension
http://bio2rdf.org/omim_resource:cb3566fcebc316afdd2dfc0d57cd8f92,Dysrhythmias
http://bio2rdf.org/omim_resource:cb4dbe264619b61eacc9e10d365e5759,Attention deficit-hyperactivity disorder (CVS+)
http://bio2rdf.org/omim_resource:cc38992398e33c2edc837d23576c8798,Psychosis (if left untreated)
http://bio2rdf.org/omim_resource:cc852c352be8c56a667c404bd6dcdb29,Insulin resistance
http://bio2rdf.org/omim_resource:cd250bd16ec8b7a1d34ec81b417fc77b,Preeclampsia
http://bio2rdf.org/omim_resource:ce7736c80e69e7eabae73aaaf0d98467,Nephrolithiasis (in some patients)
http://bio2rdf.org/omim_resource:cf6998ad87ab81f2634a1ccb1da27ca2,Blepharospasm (in some patients)
http://bio2rdf.org/omim_resource:cf895a549dd5087b7cee86e218b893e2,Hemolytic anemia
http://bio2rdf.org/omim_resource:cfe8a21dd3d3c116146645fcb178d689,Skin rashes
http://bio2rdf.org/omim_resource:d0e00fb9861084a8afbf21bc46110856,Dementia (onset in fifth decade)
http://bio2rdf.org/omim_resource:d0ed946b466299237c15d32097b2df5d,Cirrhosis (1 family)
http://bio2rdf.org/omim_resource:d164bb48628444a769ff8b7f4b325d08,Myalgias
http://bio2rdf.org/omim_resource:d3300b744f3d736915a5de20fb722531,End-stage renal disease (1 of 2 patients)
http://bio2rdf.org/omim_resource:d3b64a2a709efa0f213143c20c2f46db,Peripheral neuropathy
http://bio2rdf.org/omim_resource:d4187dd8cbfcfc9df93054332d3cf626,Peripheral neuropathy (some patients)
http://bio2rdf.org/omim_resource:d4c4dd8ea2af148c5c7a7478243ac337,Hyperammonemia
http://bio2rdf.org/omim_resource:d4e21634664e576d5075d8fca0cf05d1,Long QT syndrome
http://bio2rdf.org/omim_resource:d51b914ede82aaa9ba20f23b7469c533,Psoriasis (in some patients)
http://bio2rdf.org/omim_resource:d5c83fcb3a243ce49670f75f50b7c902,Seizures (in some patients)
http://bio2rdf.org/omim_resource:d5d403bc540488898050872f490dd4b5,Proteinuria (rare)
http://bio2rdf.org/omim_resource:d60190107420e37a61d554b11f3ca147,Seizures (50% of patients)
http://bio2rdf.org/omim_resource:d66710b05dc8a6365c3a7d1018778fde,Anosmia (1 patient)
http://bio2rdf.org/omim_resource:d676001c9877626d776ce8883a18ec48,Attention deficit disorder (in those who stop treatment)
http://bio2rdf.org/omim_resource:d6b1396e82068dcbfc64ac336432bbdb,Acute myeloblastic leukemia
http://bio2rdf.org/omim_resource:d89d21c2ecb13d2dac34d5e72de107ef,Muscle aches
http://bio2rdf.org/omim_resource:d9064b183f6d08c96309b33cd954e4b5,Ataxia (uncommon)
http://bio2rdf.org/omim_resource:db8771b3cb0d54d193ff63e2136595f4,Acute myelogenous leukemia
http://bio2rdf.org/omim_resource:dba982c195073106c4db4998d99cce56,Seizures (CVS+)
http://bio2rdf.org/omim_resource:df6ea74f371e37f92641b87e7d8a2e76,Cardiac rhythm disturbances
http://bio2rdf.org/omim_resource:e2a1ffedd3b15b51838142d582de81eb,End-stage renal disease
http://bio2rdf.org/omim_resource:e33488632c202941013315d86fda913d,Peripheral neuropathy (in some patients)
http://bio2rdf.org/omim_resource:e4d747c4be4fb074a5c6d125c233591c,Attention deficit hyperactivity disorder
http://bio2rdf.org/omim_resource:e6486a05132b70a42136a23ea8917a08,Osteosarcomas
http://bio2rdf.org/omim_resource:e6ecf1b55a45e3366113ba88bc39a3de,Myopathy (rare)
http://bio2rdf.org/omim_resource:e702fdffb4cbf5e02b3fd0dedc1d94b4,Hypertension
http://bio2rdf.org/omim_resource:e80c6ee439e332c4213a1a143eb532c5,Inflammatory bowel disease
http://bio2rdf.org/omim_resource:ea18bf79ac76e33739964180c32b695f,Weight gain
http://bio2rdf.org/omim_resource:ee92bfbe0e1502d67cae3e88ad8776bc,Cerebrovascular accident
http://bio2rdf.org/omim_resource:ef0ba8da36dae1e48ce3ae501a0a5a93,Hypertension (in some patients)
http://bio2rdf.org/omim_resource:efb2a95d6ca61c9257825abe35f05fa2,Respiratory insufficiency
http://bio2rdf.org/omim_resource:efc481bbe039c489eef72895c62953d6,Inflammation
http://bio2rdf.org/omim_resource:f2042eca3376717b4d73288f07803255,Cerebellar ataxia (in some patients)
http://bio2rdf.org/omim_resource:f2e32d0ae5853310d8ee3d2104ac4111,Pulmonary artery hypertension (in one patient)
http://bio2rdf.org/omim_resource:f4497e64fea960289c5611daff165f7c,Malignant hyperthermia
http://bio2rdf.org/omim_resource:f4db158beae4fd1c2335573dba93290a,"Seizures, generalized"
http://bio2rdf.org/omim_resource:f598004fd93640656c84869ddd0ed6e4,Macular degeneration (in some patients)
http://bio2rdf.org/omim_resource:f5b70bec597550d0b849d78fdad1e149,"Seizures (type I and type II, juvenile)"
http://bio2rdf.org/omim_resource:f8211b68f2b1e52fc1a94fd53074186b,Seizures (in 1 of 3 patients)
http://bio2rdf.org/omim_resource:f8a3af90e80cd43ef9d27ae5796d62b1,Prolong QT interval on EKG
http://bio2rdf.org/omim_resource:f9564a1954640642ac5530da6938fe11,Stomatitis
http://bio2rdf.org/omim_resource:faa59e4c9759d85d7f5013f3c80d5488,Hemolytic anemia (in some patients)
http://bio2rdf.org/omim_resource:fb92c46c0df658d307e84221c074dafb,Thromboembolism (25%)
http://bio2rdf.org/omim_resource:fb9c599d1fd3e5d0009d0127ba66aa46,Seizures (rare)
http://bio2rdf.org/pharmgkb_resource:CYP2C9%2A3,
http://bio2rdf.org/kegg:map05032,Morphine addiction
http://bio2rdf.org/pharmgkb_resource:CYP2D6%2A10,
http://bio2rdf.org/pharmgkb:PA165948318,
http://bio2rdf.org/pharmgkb_resource:CYP2D6%2A2,
http://bio2rdf.org/pharmgkb_resource:CYP2D6%2A3,
http://bio2rdf.org/pharmgkb_resource:CYP2D6%2A4,
http://bio2rdf.org/pharmgkb_resource:CYP2D6%2A41,
http://bio2rdf.org/pharmgkb_resource:CYP2D6%2A5,
http://bio2rdf.org/pharmgkb_resource:CYP2D6%2A6,
http://bio2rdf.org/pharmgkb_resource:Haplotype+for+PA124,
http://bio2rdf.org/pharmgkb_resource:Haplotype+for+PA128,
http://bio2rdf.org/pharmgkb_resource:Haplotype+for+PA18,
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0525045,
http://bio2rdf.org/pharmgkb:PA165949130,
http://bio2rdf.org/pharmgkb_resource:VKORC1%2A1,
http://bio2rdf.org/pharmgkb_resource:VKORC1%2A2,
http://bio2rdf.org/pharmgkb:PA165951133,
http://bio2rdf.org/pharmgkb:PA165951292,
http://bio2rdf.org/omim_resource:7c1f1cbab9090e90c9230ed6b521839d,Postmenopausal osteoporosis
http://bio2rdf.org/pharmgkb:PA165951493,
http://bio2rdf.org/pharmgkb:PA165951978,
http://bio2rdf.org/pharmgkb:PA165952269,
http://bio2rdf.org/pharmgkb:PA165952289,
http://bio2rdf.org/pharmgkb:PA165952368,
http://bio2rdf.org/pharmgkb:PA128%3A1183683978,
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0002878,
http://bio2rdf.org/pharmgkb:PA165819166,
http://bio2rdf.org/pharmgkb:PA165953622,
http://bio2rdf.org/pharmgkb:PA165954150,
http://bio2rdf.org/pharmgkb:PA165816524,
http://bio2rdf.org/pharmgkb:PA165816525,
http://bio2rdf.org/pharmgkb:PA165816526,
http://bio2rdf.org/pharmgkb:PA165816527,
http://bio2rdf.org/pharmgkb:PA165816529,
http://bio2rdf.org/pharmgkb:PA165816530,
http://bio2rdf.org/pharmgkb:PA165816531,
http://bio2rdf.org/pharmgkb:PA165816532,
http://bio2rdf.org/kegg:map05215,Prostate cancer
http://bio2rdf.org/pharmgkb:PA165816534,
http://bio2rdf.org/kegg:map05217,Basal cell carcinoma
http://bio2rdf.org/pharmgkb:PA165816542,
http://bio2rdf.org/pharmgkb:PA165816543,
http://bio2rdf.org/pharmgkb:PA165816544,
http://bio2rdf.org/pharmgkb:PA165816547,
http://bio2rdf.org/pharmgkb:PA165816549,
http://bio2rdf.org/pharmgkb:PA165816559,
http://bio2rdf.org/pharmgkb:PA165816561,
http://bio2rdf.org/pharmgkb:PA165816563,
http://bio2rdf.org/pharmgkb:PA165816574,
http://bio2rdf.org/pharmgkb:PA165816576,
http://bio2rdf.org/pharmgkb:PA165816577,
http://bio2rdf.org/pharmgkb:PA165816578,
http://bio2rdf.org/pharmgkb:PA165816579,
http://bio2rdf.org/pharmgkb:PA165816581,
http://bio2rdf.org/pharmgkb:PA165816582,
http://bio2rdf.org/pharmgkb:PA165816583,
http://bio2rdf.org/pharmgkb:PA165816584,
http://bio2rdf.org/pharmgkb:PA165816595,
http://bio2rdf.org/pharmgkb:PA165816596,
http://bio2rdf.org/pharmgkb:PA165816597,
http://bio2rdf.org/pharmgkb:PA165818750,
http://bio2rdf.org/pharmgkb:PA165818760,
http://bio2rdf.org/pharmgkb:PA165818761,
http://bio2rdf.org/pharmgkb:PA165818762,
http://bio2rdf.org/pharmgkb:PA165818763,
http://bio2rdf.org/pharmgkb:PA165819165,
http://bio2rdf.org/pharmgkb:PA165947827,
http://bio2rdf.org/pharmgkb:PA165819171,
http://bio2rdf.org/pharmgkb:PA165819173,
http://bio2rdf.org/pharmgkb:PA165819176,
http://bio2rdf.org/pharmgkb:PA165819201,
